NTSB WPR16IA025, Attachment 1 to Cockpit Display – Recorded Flight Data - Specialist’s Factual Report,,,,,,,,,,,,
Operator: Private,,,,,,,,,,,,,
Vehicle ID/Registration: N999VX,,,,,,,,,,,,,
Source of Data: Cirrus SR22T, G1000 MFD SD Card,,,,,,,,,,,,
Date of Event: 11/7/2015,,,,,,,,,,,,,
Location: Paso Robles, California,,,,,,,,,,,,
DATA,,,,,,,,,,,,,
Time,AltGPS,AltMSL,E1 %Pwr,E1 MAP,GndSpd,IAS,Pitch,Roll,HDG,VSpd,LatAc,NormAc,E1 RPM
(PST),(ft wgs),(ft msl),(%),(Hg),(kt),(kt),(deg),(deg),(deg),(fpm),(G),(G),(rpm)
,NUMBER,NUMBER,NUMBER,NUMBER,NUMBER,NUMBER,NUMBER,NUMBER,NUMBER,NUMBER,NUMBER,NUMBER,NUMBER
11:43:45,53.2,169.5,0.13,13.95,14.9,0,4.06,1.47,33.8,16,-0.01,0.01,1324.9
11:43:46,54.5,170.8,0.13,13.94,13.7,0,3.86,1.02,35.2,16.5,-0.05,-0.1,1323.4
11:43:47,54.7,171.1,0.13,13.97,12.3,0,4.44,0.71,30.2,22.4,-0.06,-0.05,1319.8
11:43:48,55,171.4,0.13,13.92,11.7,0,3.66,0.68,22.5,52.5,-0.19,0.02,1319.1
11:43:49,55.4,171.8,0.13,13.98,10.7,0,3.82,0.41,10.2,23.5,-0.07,0.04,1318.8
11:43:50,55.7,172,0.13,13.99,9.8,0,4.01,0.45,3.1,42.4,-0.03,0,1316.2
11:43:51,55.2,171.5,0.13,14,8.9,0,4.66,0.09,357,16.3,-0.07,0,1314.7
11:43:52,53.5,169.8,0.13,13.96,7.8,0,4.86,0.09,346.2,-6.4,-0.04,-0.07,1313.8
11:43:53,53.9,170.2,0.13,14.01,6.9,0,4.84,0.22,344.9,26.1,0.03,0.02,1311.7
11:43:54,53.8,170.1,0.13,14.04,6.1,0,4.1,-0.1,345.1,28.8,-0.01,0.01,1308.1
11:43:55,53.8,170.1,0.13,14.05,5.1,0,3.88,-0.07,344.8,30.2,0,0.01,1307
11:43:56,53.8,170.2,0.13,14.08,3.3,0,3.32,-0.07,344.4,9.7,0,-0.01,1305
11:43:57,54.4,170.7,0.13,14.15,1.6,0,3.38,-0.15,344.3,-13.1,0,0.01,1302
11:43:58,54.7,171,0.13,15.79,1,0,4.46,-0.29,343.9,3.2,0,-0.04,1325.2
11:43:59,54.8,171,0.2,19.34,1.8,0,4.61,-0.18,343.7,63.4,0,-0.04,1727.6
11:44:00,54.9,171.1,0.35,20.78,3.6,1.3,4.48,0.05,342.8,220.1,0.01,-0.02,2080.2
11:44:01,55,171.3,0.47,21.08,6.2,25.9,4.44,0.43,341.2,352.3,0.01,-0.05,2209
11:44:02,55.3,171.6,0.5,21.04,8.8,26.1,4.81,-0.02,340.7,298,-0.02,-0.03,2262
11:44:03,55.2,171.5,0.51,20.99,11.3,27.6,4.43,0.16,340.7,214.3,-0.03,-0.03,2274.7
11:44:04,56,172.2,0.51,20.95,13.2,28.8,4.12,-0.31,332.8,168.3,-0.21,-0.13,2287.1
11:44:05,56.1,172.4,0.51,20.94,14,29.8,4.59,-0.79,315.3,136.9,-0.19,0.01,2285.6
11:44:06,56.7,173,0.51,20.97,14.5,28.9,4.27,-1.35,293,60.4,-0.28,-0.05,2290.7
11:44:07,56.6,172.8,0.51,21.76,15,31.6,3.39,-0.76,269.5,92.3,-0.32,-0.04,2310.8
11:44:08,56.3,172.6,0.57,22.2,16.4,31.7,3.26,-0.34,247,99,-0.32,-0.01,2376.9
11:44:09,56.8,173.1,0.61,24.93,18.8,32.7,3.12,-0.37,232.8,53.7,-0.22,-0.12,2485.7
11:44:10,56.6,172.8,0.85,31.55,22.4,36.7,3.16,-0.46,218.8,115,-0.25,-0.11,2521
11:44:11,56.6,172.9,1.09,35.83,26.5,39.5,2.89,-0.02,210.6,153.9,-0.09,0.04,2509.5
11:44:12,56.1,172.4,1.09,35.88,31.2,42.7,2.77,0.15,211.4,146.4,0.06,-0.01,2510.9
11:44:13,55.7,172,1.08,35.91,36,43.6,2.74,0.05,210.8,-6.6,-0.05,-0.11,2513.5
11:44:14,55,171.3,1.07,35.92,40.6,48.6,2.64,-0.07,211,-154.8,-0.01,-0.03,2513.8
11:44:15,53.7,170,1.07,35.94,45.1,50.7,2.44,-0.43,212.2,-251.2,0.04,-0.02,2512.4
11:44:16,52.5,168.8,1.06,35.97,49.4,52.5,2.5,-0.33,211.6,-308,-0.06,0.05,2513
11:44:17,51.1,167.4,1.06,35.98,53.6,55.9,1.98,-0.85,211.9,-288.4,0.04,0.01,2510.6
11:44:18,49.9,166.1,1.06,36,57.7,58.8,2.1,-0.66,212.8,-259.2,0.05,0.04,2509.5
11:44:19,48.5,164.7,1.05,36.03,61.7,60.6,2.22,-0.79,212.7,-232.4,0.01,-0.12,2511.2
11:44:20,47,163.3,1.05,36.04,65.6,64.7,1.72,-1,212.9,-204.6,0.03,0,2513.7
11:44:21,46.3,162.5,1.05,36.08,69.3,67.8,1.63,-0.89,213.5,-185.4,0,0.04,2511.7
11:44:22,45,161.3,1.05,36.05,72.9,68.9,1.55,-0.89,213.5,-176.5,0.03,0.06,2509.8
11:44:23,43.7,159.9,1.05,36.11,76.3,73.2,1.54,-0.94,214.4,-243.8,0.04,-0.01,2510.1
11:44:24,42,158.3,1.04,36.13,79.7,76,1.11,-0.97,213.6,-269.7,0.02,0.08,2510.7
11:44:25,40.5,156.7,1.04,36.14,82.9,79.1,1.69,-0.91,213.5,-268.8,0.01,-0.05,2512.4
11:44:26,40.7,157,1.04,36.09,85.7,82.6,8.29,-1.33,215.4,-319.1,0,0.26,2510.6
11:44:27,47.4,163.6,1.04,36.17,87.9,87.5,3.63,-2.44,215,-78.9,0,-0.14,2511.6
11:44:28,49.5,165.8,1.04,36.13,89.6,89.3,6.88,0.16,213.3,150.9,-0.04,0.27,2511.1
11:44:29,59.5,175.7,1.03,36.16,90.9,91.5,8.72,-0.81,212.2,319.2,-0.02,0.14,2506.1
11:44:30,74.1,190.4,1.04,36.12,91.7,91.4,3.15,2.1,211,446.7,-0.04,-0.34,2512.5
11:44:31,79.5,195.8,1.03,36.14,93.3,92.8,2.32,3.58,213.5,540.8,-0.01,-0.03,2514.6
11:44:32,83.1,199.3,1.03,36.23,95.2,96.3,4.64,1.51,215.2,484.6,0.02,0.12,2512.1
11:44:33,91.8,208,1.03,36.2,96.5,95.6,6.93,-2.07,208.2,419.3,-0.09,0.14,2509
11:44:34,106.7,223,1.03,36.1,97.3,98.5,5.23,2.44,208.9,751.5,-0.08,-0.03,2509.5
11:44:35,119.8,236,1.03,36.21,98.1,98.9,6.45,1.37,211.7,874.3,-0.01,0.2,2509.8
11:44:36,134.8,251.1,1.03,36.28,98.9,97.3,4.12,-1.05,210.5,390.8,0,-0.22,2509.2
11:44:37,144,260.3,1.03,36.26,100,100.7,3.43,2.1,210.1,342.2,-0.02,-0.14,2505.2
11:44:38,150.2,266.4,1.03,36.2,101.3,100.8,3.08,1.92,210.8,457.8,-0.02,0.01,2509.2
11:44:39,156.8,273,1.03,36.23,102.8,100.4,2.49,0.18,211.2,451.9,-0.01,-0.17,2509.5
11:44:40,159.5,275.8,1.03,36.26,104.3,101.1,2.94,-2.32,210.8,355.1,-0.02,0.01,2508.8
11:44:41,166.7,283,1.03,36.25,106,102.7,3.36,-9.78,210,314.6,-0.02,0.21,2508.8
11:44:43,186.6,302.9,1.03,36.32,107.9,107.5,4.33,-12.81,206.7,372.6,0,0.05,2511.9
11:44:44,199.4,315.7,1.03,36.3,108.3,108.1,7.1,-7.53,204.2,465.2,-0.01,0.38,2509.6
11:44:45,222.3,338.6,1.03,36.23,108.1,106.3,7.39,-3.9,203.1,631.5,0,-0.02,2511.5
11:44:46,244.4,360.6,1.03,36.27,107.8,107.4,6.91,0.43,202.5,875.1,-0.01,0.01,2511.2
11:44:47,264.4,380.7,1.03,36.26,107.4,107.4,7.84,2.24,203.2,997,0.04,0.11,2509.2
11:44:48,286.8,403,1.03,36.17,106.8,105.5,8.38,0.67,203.2,1050.2,0,-0.05,2511.1
11:44:49,309.8,425.6,1.02,36.15,106.1,103.8,8.79,-0.8,203.3,1137.9,0.01,0.14,2508.6
11:44:50,332.9,449.1,1.02,36.12,105.2,105.4,9.23,0.68,202.9,1189.9,0,0.03,2509.3
11:44:51,358.5,474.7,1.02,36.13,104.3,104.5,9.38,-0.82,203.7,1326.7,0,0,2507.8
11:44:52,381.9,498.1,1.02,36.1,103.4,102.8,9.69,-0.02,203.9,1409.4,0.01,-0.06,2508
11:44:53,405.1,521.4,1.02,36.02,102.8,102.4,10.94,-0.59,203.6,1479.5,-0.01,-0.04,2506.9
11:44:54,427.6,543.8,1.02,36.01,102.4,102.6,9.72,-0.94,203.9,1525.6,0,-0.25,2510.1
11:44:55,444.3,560.5,1.02,35.99,102.7,102.5,10.51,0.09,204.1,1513.4,-0.01,0.09,2512.2
11:44:56,462.7,578.9,1.02,36,103,104.6,8.69,-2.13,203.9,1453,0.01,-0.04,2512.2
11:44:57,481.4,597.7,1.02,36.06,103.4,105,9.06,-3.5,202.8,1329.8,0.01,0.08,2505.4
11:44:58,502.8,619.3,1.02,35.99,104.2,102.7,8.87,-0.18,201.8,1232.3,0.01,-0.06,2510.5
11:44:59,520.9,637.4,1.02,36,104.8,103.4,9.76,8.39,200.8,1148.8,-0.07,0.05,2505.2
11:45:00,540.2,656.8,1.02,35.95,105.4,103.9,9.09,10.39,202.9,1134.8,-0.03,0.06,2508.4
11:45:01,561.8,678.4,1.02,36.01,105.9,105.7,9.24,13.82,205.3,1067.4,-0.02,0.05,2509.4
11:45:02,583.5,700.1,1.02,36.06,106.3,106.3,9.65,15.49,208.6,1019.3,-0.01,0.1,2507.5
11:45:03,604.8,721.3,1.02,36.03,106.3,107,11.36,13.95,211.4,1105.6,-0.01,0.17,2507.9
11:45:04,628.1,744.7,1.02,36.01,105.9,105.3,12.36,17.74,214.1,1271.9,-0.03,0.18,2507
11:45:05,657.2,773.8,1.02,36.04,105.1,107.5,12.71,21.1,217.4,1365.6,-0.04,0.08,2508.6
11:45:06,687.3,803.8,1.02,36.04,104.3,106.7,11.47,19.19,221.8,1398.9,-0.01,-0.05,2509.1
11:45:07,716.2,832.7,1.02,36.04,103.9,106.4,11.18,14.91,225.8,1533.3,0,-0.01,2507.9
11:45:08,742.3,858.8,1.02,36,103.6,105.6,11.13,8.47,228.3,1705.1,0.02,-0.1,2508.7
11:45:09,767.2,883.3,1.02,35.98,103.4,104.3,11.74,4.16,229.3,1749.1,0.01,0,2508.5
11:45:10,794.5,911,1.02,35.97,103,104.7,11.39,2.85,228.7,1698.4,-0.02,-0.1,2508
11:45:11,816.7,933.3,1.02,35.95,103,102.1,9.68,2.32,228.4,1541.7,-0.01,-0.2,2509.9
11:45:12,833,949.6,1.02,35.87,103.3,102.6,11.15,4.75,227.9,1392.7,-0.04,0.07,2508.5
11:45:13,851.8,968.4,1.02,35.93,103.5,102.8,9.03,6.8,228.8,1240,-0.02,-0.12,2511.4
11:45:14,866.9,983.5,1.02,36,104.1,103.2,8.01,3.34,230.5,1072.5,0,-0.07,2511
11:45:15,879.7,996.3,1.02,35.98,105,104,8.13,-0.82,230.8,1039.1,-0.01,-0.03,2509.9
11:45:16,890.4,1007,1.02,35.98,105.9,103.8,6.78,-3.3,230.8,955,0.01,-0.14,2509.3
11:45:17,897.9,1014.3,1.02,36,107.2,103.6,5.7,-1.56,230.2,751.5,-0.02,-0.09,2509.9
11:45:19,903.1,1019.7,1.02,35.99,109,106.1,4.94,1.01,230.3,582.1,-0.02,-0.06,2509.9
11:45:20,907,1023.6,1.02,36.02,112.1,107.6,4.7,9.07,231.7,302,-0.03,0.04,2510.7
11:45:21,908.5,1025,1.03,36.08,113.9,109.3,3.59,9.55,233.8,166.5,0.01,-0.06,2512.3
11:45:22,910,1026.5,1.03,36.09,115.7,111.2,3.21,7.08,235.5,109.6,0.03,0.04,2513.2
11:45:23,910.1,1026.6,1.03,36.11,117.5,112.9,3,7.53,237,84.8,0.01,-0.05,2512.9
11:45:24,910.2,1026.7,1.03,36.14,119.3,115.1,3.87,9.04,238.2,36,0,0.11,2513.1
11:45:25,913.5,1030,1.03,36.2,120.9,115.6,3.65,9.51,239.6,37.6,0.01,0.04,2511.8
11:45:26,917.5,1034.1,1.03,36.21,122.4,117.5,3.87,10.51,241.5,-22.6,0.01,0.06,2513
11:45:27,923.6,1040.2,1.03,36.21,123.7,118.5,4.42,11.51,243.1,57.5,0.01,0.11,2512.9
11:45:28,931.2,1047.7,1.03,36.22,124.9,119.5,4.53,11.63,245.5,137.2,0.01,0.06,2513
11:45:30,951.7,1068.2,1.03,36.23,126.6,121.3,5.44,14.48,249.6,335.9,0.01,0.12,2511.7
11:45:31,965.9,1082.4,1.03,36.24,127.1,121.5,6.13,17.52,252.2,454.5,0,0.14,2512.8
11:45:32,982.5,1099.1,1.03,36.23,127.4,121.5,7.12,19.86,255.5,618,-0.01,0.11,2511.6
11:45:33,1000.9,1117.4,1.03,36.2,127.4,121.8,7.71,18.71,259.2,765.7,-0.01,0.14,2511.4
11:45:34,1022.4,1138.9,1.03,36.2,127.2,121.1,7.89,16.02,262.4,918.5,0.01,0.09,2513.3
11:45:35,1044.3,1160.8,1.03,36.18,127,120.1,7.71,13.55,264.6,1067.6,0.01,-0.02,2509.9
11:45:36,1065,1181.5,1.03,36.18,126.9,120.2,7.31,12.55,266.4,1143.1,0.02,0,2513
11:45:37,1084.4,1200.9,1.03,36.17,126.8,121,7.14,12.13,268.1,1183.9,-0.01,-0.04,2512.9
11:45:38,1102.8,1219.4,1.03,36.16,126.8,121.1,7.15,12.89,270.2,1131.3,-0.01,-0.01,2512.9
11:45:39,1121.8,1238.4,1.03,36.11,126.8,120.6,7.2,12.33,272.3,1098.7,0.01,0.03,2512.3
11:45:40,1138.5,1255.1,1.03,36.12,126.7,120.5,7.17,13.33,274.1,1094.3,0.01,0.01,2513.5
11:45:41,1156.8,1273.3,1.03,36.07,126.7,120.5,7.1,13.75,276.7,1074.3,0.01,0.06,2512.7
11:45:42,1174.4,1291,1.03,36.06,126.7,120,6.87,15.14,278.7,1064.6,0.01,0,2514.4
11:45:43,1191.7,1307.9,1.03,36.05,126.8,120.4,6.41,15.67,280.8,1047.2,0,-0.03,2513.7
11:45:44,1207.7,1324.3,1.03,36.1,126.9,121.3,6.54,16.08,283.3,1020.9,-0.01,0.02,2511.6
11:45:45,1222.9,1339.4,1.03,36.06,127,121.3,6.93,16.82,286,983.4,0.01,0.08,2512.7
11:45:46,1240.8,1357.3,1.03,36.06,126.9,122.1,7.26,16.9,288.5,958.2,0.01,0.08,2513.3
11:45:47,1259.2,1375.8,1.03,36.04,126.7,121.8,7.51,19.17,291.2,967.3,-0.02,0.02,2512.3
11:45:48,1278.4,1395,1.02,36.03,126.5,121.2,7.67,17.41,294.9,1011.4,0.01,0.13,2513.9
11:45:49,1298.7,1415.2,1.03,36.03,126.1,121.4,7.8,15.01,297.3,1080.6,0,0.06,2512.5
11:45:50,1320.6,1437.1,1.02,36,125.8,121,7.88,12.41,299.6,1133.3,0,0.01,2511.6
11:45:51,1342.4,1458.9,1.02,36.01,125.5,120.2,7.81,11.12,301.4,1152.5,0.01,-0.02,2514.3
11:45:52,1361.5,1478.1,1.03,36.01,125.3,121.1,7.81,9.12,302.7,1196.2,0.02,-0.03,2514.7
11:45:53,1380.3,1496.9,1.02,35.99,125.1,120.8,7.86,6.13,303.9,1207.9,0,0.02,2512.7
11:45:54,1399.1,1515.7,1.03,35.99,124.9,120.5,7.71,4.52,304.9,1163.3,0,-0.02,2513
11:45:55,1417.5,1533.9,1.03,36.02,124.8,119.8,7.72,1.55,305.3,1137.4,0,-0.05,2514
11:45:56,1436.6,1553.2,1.03,35.97,124.7,119.3,7.53,0.16,304.9,1141.4,0,-0.02,2513.2
11:45:57,1453.8,1570.4,1.02,35.96,124.8,119.6,7.17,-0.94,305,1111.4,0,-0.06,2512.2
11:45:58,1471.5,1588.4,1.02,35.92,125,118.5,6.94,-1.79,304.4,1098,0.01,-0.05,2511
11:45:59,1486.9,1603.9,1.03,35.95,125.3,119.9,6.77,-1.38,303.9,1041.7,0.02,0,2517.1
11:46:00,1502,1618.9,1.02,35.96,125.5,120.3,7.06,-2.26,303.4,970.5,0,0.06,2511
11:46:01,1518.3,1635.2,1.02,35.93,125.7,120.2,7.32,-1.52,303.2,916.9,-0.01,0.03,2511.5
11:46:02,1533.7,1650.6,1.02,35.92,125.8,120.2,7.37,-1.79,302.9,908.1,0,0.01,2510.5
11:46:03,1551.9,1668.8,1.02,35.95,125.9,120.2,7.38,-1.04,302.6,917.1,-0.01,0.03,2511.1
11:46:04,1569.2,1686.1,1.02,35.94,125.9,120.5,7.4,-1.65,302.1,979,0,0,2512.1
11:46:05,1587.2,1704.1,1.03,35.97,126,120.8,7.45,-1.31,301.9,995.7,0,-0.01,2511.2
11:46:06,1605.3,1722.2,1.03,35.96,126,121,7.44,-0.58,302,1033.7,0,0.03,2511.5
11:46:07,1623.7,1740.6,1.02,35.96,126.1,121.4,7.65,-0.57,301.9,1053.6,-0.01,0.02,2513
11:46:08,1643.2,1760.2,1.02,35.96,125.9,122.1,7.93,-0.9,301.7,1048,0,0.04,2511.8
11:46:09,1664.9,1781.8,1.03,35.89,125.8,121.9,8.13,-0.67,301.8,1098.1,-0.01,0.01,2510.8
11:46:10,1688.1,1805,1.02,35.92,125.5,121.9,8.33,-0.7,302,1170.8,0,-0.01,2510.5
11:46:12,1713.8,1830.7,1.02,35.91,125.1,121.6,8.65,-0.01,302,1220.2,0,0.01,2511.1
11:46:13,1756.1,1873,1.02,35.93,124.4,121.2,8.59,0.04,301.7,1280,0,-0.04,2511.6
11:46:14,1778.2,1895.1,1.02,35.9,124.1,120.4,8.53,0.2,301.5,1325.7,-0.01,-0.01,2514.1
11:46:15,1800.7,1917.6,1.02,35.89,123.8,120.7,8.22,-0.02,301.5,1321.4,0,-0.02,2512.7
11:46:16,1821.8,1938.7,1.02,35.89,123.6,120.7,8.11,0.18,301.4,1305,-0.01,0.02,2510.4
11:46:17,1843.1,1960,1.02,35.84,123.4,121.1,8.06,-0.04,301.4,1293.3,0,-0.01,2512.9
11:46:18,1864.7,1981.6,1.02,35.87,123.2,121.4,8.15,0.08,301.4,1271.7,0,0.01,2512.7
11:46:19,1886.4,2003.3,1.02,35.89,123,121.7,8.36,0.27,301.3,1239.9,0.01,0.03,2512.4
11:46:20,1908.9,2025.8,1.02,35.88,122.6,121.6,8.61,0.35,301.4,1240.7,0.01,0.02,2513.1
11:46:21,1931.6,2048.6,1.02,35.87,122.2,121.7,8.87,0.33,301.3,1265.3,0,0,2511.5
11:46:22,1954.1,2071,1.02,35.9,121.7,121.8,9.11,0.41,301.2,1303.1,0,0.01,2511.4
11:46:23,1977.5,2094.5,1.02,35.88,121.2,121.1,9.07,0.66,301.3,1328.4,0,-0.02,2512
11:46:24,2000.1,2117,1.02,35.83,120.7,121,8.93,0.58,301.5,1355.3,0,-0.04,2511.9
11:46:25,2022.4,2139.3,1.02,35.85,120.3,120.6,8.77,0.8,301.7,1362.6,-0.01,-0.04,2508.8
11:46:26,2043.7,2160.7,1.02,35.85,119.8,120.4,8.67,0.35,301.9,1338.6,0,0,2513
11:46:28,2069.1,2186,1.02,35.85,119.5,119.9,8.51,-0.07,301.9,1324.9,0.01,0.01,2513.2
11:46:29,2107.9,2224.8,1.02,35.83,119.1,119.3,8.29,0.69,302.2,1276.8,0,0,2513.1
11:46:30,2127.6,2244.5,1.02,35.82,118.9,119.1,8.12,0.45,302.3,1237.6,0.01,-0.02,2511.2
11:46:31,2147,2263.9,1.02,35.85,118.9,118.6,7.93,0.51,302.4,1212.4,-0.01,-0.03,2510.4
11:46:32,2165.3,2282.2,1.02,35.82,118.9,118.4,7.8,0.9,302.5,1192.8,0,0,2511.7
11:46:33,2182.8,2299.8,1.02,35.84,118.9,118.7,7.54,0.83,302.7,1140.3,0,-0.01,2511.7
11:46:34,2199.8,2316.7,1.02,35.86,119,118.7,7.43,0.86,302.5,1080.2,0.01,0,2511.2
11:46:35,2216.4,2333.3,1.02,35.83,119.2,118.3,7.24,0.51,302.8,1058.1,0,-0.04,2513.1
11:46:36,2232.8,2349.7,1.02,35.83,119.4,118.6,7.33,0.73,302.9,1029,-0.01,-0.01,2511.5
11:46:37,2250.2,2366.9,1.02,35.85,119.6,118.7,7.27,0.92,302.9,994.1,0,-0.01,2510.1
11:46:38,2266.4,2383.3,1.02,35.86,119.8,118.8,7.27,1.04,303.1,965.5,0,-0.01,2510.2
11:46:39,2283.7,2400.6,1.02,35.86,119.9,119,7.28,0.73,303.3,974.4,0,-0.02,2509.1
11:46:40,2300.9,2417.8,1.02,35.86,120.1,119.2,7.4,0.11,303.4,962.5,0,0.02,2507.7
11:46:41,2317.6,2434.5,1.02,35.84,120.2,119.2,7.37,0.34,303.1,967,-0.01,-0.02,2510.5
11:46:42,2334.7,2451.7,1.02,35.88,120.3,119.3,7.38,0.75,303.2,975.4,-0.01,-0.01,2510
11:46:43,2353.1,2470,1.02,35.87,120.4,119.6,7.4,0.53,303.3,990.4,0,0,2513.4
11:46:44,2370.4,2487.3,1.02,35.84,120.5,119.5,7.48,0.52,303.6,1030.2,0,0.02,2509.7
11:46:45,2389,2505.9,1.02,35.85,120.6,118.9,7.47,0.6,303.8,1040.5,-0.01,-0.02,2511.6
11:46:46,2406.7,2523.6,1.02,35.87,120.7,119.4,7.36,0.68,304,1036.1,0.01,0,2510.9
11:46:47,2425.2,2542.1,1.02,35.87,120.8,119.5,7.38,0.79,304.1,1045.1,-0.01,0,2511.5
11:46:48,2443.3,2560.2,1.02,35.86,120.9,119.5,7.32,0.73,304.3,1027.5,0,-0.01,2512.2
11:46:49,2462.2,2579.2,1.02,35.86,121,119.9,7.35,0.48,304.1,1037.5,0.01,0.02,2512.1
11:46:50,2480.2,2597.1,1.02,35.85,121.1,120.5,7.48,0.36,304.5,1069.8,0,-0.03,2512.3
11:46:51,2499,2616,1.02,35.83,121.1,120.4,7.68,0.64,304.8,1061.3,0,0.02,2511
11:46:52,2518,2635,1.02,35.82,121,119.7,7.8,0.3,304.7,1067,-0.01,-0.01,2509.9
11:46:54,2540.3,2657.2,1.02,35.85,121,120.7,7.67,0.56,304.9,1102.2,0,0.04,2513.2
11:46:55,2580.7,2697.6,1.02,35.83,120.7,121.1,8.05,0.79,305.2,1142.8,-0.01,-0.04,2509.2
11:46:56,2603.1,2720,1.02,35.8,120.5,121,8.22,-0.03,305.4,1212.2,0,-0.06,2508.4
11:46:57,2624.9,2741.8,1.02,35.81,120.3,120.5,8.35,-0.07,305.4,1249.1,0.01,-0.04,2510.6
11:46:58,2646.1,2763,1.02,35.82,120,120.9,8.24,0.6,305.3,1268.7,0,-0.04,2510.8
11:46:59,2666.6,2783.5,1.02,35.77,119.8,120.2,8.05,0.58,305.4,1266,0.01,0,2511.7
11:47:00,2686.7,2803.7,1.02,35.82,119.7,119.8,7.97,0.4,305.2,1256.7,0,-0.01,2512.1
11:47:01,2708,2824.9,1.02,35.81,119.6,119.1,7.86,-0.1,305,1220.3,0,-0.01,2509.5
11:47:02,2729.2,2845.8,1.02,35.76,119.6,119.5,7.57,0.14,305.2,1207.3,0.01,-0.03,2511.9
11:47:03,2748,2864.9,1.02,35.78,119.6,119.1,7.54,0.54,305.1,1188.1,-0.01,-0.02,2510.6
11:47:04,2766.2,2883.2,1.02,35.8,119.7,119.2,7.42,0.18,305.1,1169.1,-0.01,-0.01,2507.5
11:47:05,2784.6,2901.6,1.02,35.79,119.8,119,7.29,-0.01,305.3,1147,-0.02,-0.04,2509.3
11:47:06,2800.5,2917.5,1.02,35.78,120,118.9,7.06,0.04,305.9,1129.8,0,-0.03,2512.6
11:47:07,2816.9,2933.9,1.02,35.8,120.2,120.4,7.23,1.07,306.2,1065.5,0,0.05,2510
11:47:08,2833.4,2950.3,1.02,35.83,120.3,120.1,7.4,0.21,305.9,1002.9,0,0.07,2512
11:47:09,2852.4,2969.4,1.02,35.81,120.3,120.3,7.45,0.35,306,964.4,0.01,-0.03,2510.9
11:47:10,2871.8,2988.8,1.02,35.84,120.3,120.2,7.88,-0.08,306.3,989.5,0.01,0.06,2511.1
11:47:11,2893.1,3010,1.02,35.85,120.2,120.5,7.84,-0.02,306.3,1036.9,0,0,2509.9
11:47:12,2913.8,3030.7,1.02,35.84,120.1,120.4,7.93,-0.07,306,1113.1,0,0.02,2509
11:47:13,2935.6,3052.6,1.02,35.82,120,120.5,7.73,-0.44,306.2,1173.6,0.02,-0.05,2512.2
11:47:14,2956.4,3073.3,1.02,35.83,119.9,120.7,8.01,0.16,306.3,1202.3,0,0.08,2510.3
11:47:15,2977.8,3094.7,1.02,35.84,119.7,120.5,8.02,0.63,306.3,1210,0.01,-0.01,2508.6
11:47:16,3000.6,3117.6,1.02,35.85,119.6,120.2,8.12,0.22,306.2,1224.7,-0.01,0,2509.2
11:47:17,3023.3,3140.3,1.02,35.81,119.3,120.1,8.09,0.1,306,1246.7,0.01,0,2510
11:47:18,3046.3,3163.2,1.02,35.78,119.2,119.6,7.84,0.4,305.8,1284.3,-0.01,-0.03,2509.1
11:47:19,3068.2,3185.2,1.02,35.83,119.1,119.8,7.71,-0.14,305.6,1315.6,0.01,-0.01,2510.4
11:47:20,3090.7,3207.7,1.02,35.82,119,119.4,7.55,-0.2,305.5,1325.8,0,-0.03,2513.6
11:47:21,3113.4,3230.4,1.02,35.8,119.1,119,7.39,0.15,305.7,1342.3,-0.02,-0.07,2510
11:47:22,3132.7,3249.7,1.02,35.77,119.2,118.4,7.23,0.24,305.7,1317.8,0,-0.04,2508.8
11:47:23,3152,3269,1.02,35.77,119.4,118.7,6.97,-0.04,305.5,1264.5,0,0,2511.5
11:47:25,3172.4,3289.3,1.02,35.8,119.7,119.8,6.99,0.48,305.7,1194.3,0,0.06,2509.8
11:47:26,3208.4,3325.4,1.02,35.77,120.1,119.5,7.21,-0.04,305.4,1099.5,-0.01,0.02,2509.5
11:47:27,3227.5,3344.4,1.02,35.77,120.2,119.3,7.31,-0.32,305.2,1108.1,0,0.05,2510.2
11:47:28,3248.8,3365.8,1.02,35.78,120.3,121,7.11,0.93,305.4,1121,0,-0.03,2508.4
11:47:29,3269.4,3386.3,1.02,35.77,120.3,121.1,7.68,0.25,306.1,1145.2,0,0.08,2512.7
11:47:30,3290.3,3407.3,1.02,35.78,120.3,120.6,7.83,0.37,306.1,1166.3,0,-0.08,2513
11:47:31,3312.1,3429.1,1.02,35.78,120.1,120.5,8.06,-0.12,305.9,1197.2,0,-0.04,2511
11:47:32,3333.1,3450,1.02,35.78,119.9,120.5,7.98,-0.4,305.5,1229.4,0,0,2510.1
11:47:33,3355.1,3472.1,1.01,35.73,119.7,119.2,7.57,0.73,305.5,1240.2,-0.02,-0.02,2509.9
11:47:34,3376.5,3493.4,1.02,35.7,119.7,119.3,7.25,0.03,306,1272.8,0,-0.04,2508.4
11:47:35,3396.7,3513.6,1.02,35.78,119.8,119.2,7.42,-0.11,306.3,1259.8,0,0,2509.9
11:47:36,3418.2,3535.2,1.02,35.77,119.9,118.9,7.25,0.36,306.1,1208,0,-0.02,2509.2
11:47:37,3438.8,3555.8,1.02,35.77,120,119.1,7.13,0.49,306.4,1217.3,0.01,-0.05,2507.7
11:47:38,3457.6,3574.6,1.02,35.78,120.2,118.9,7.08,0.4,306.4,1207,0.01,-0.07,2509.3
11:47:39,3474.6,3591.5,1.02,35.78,120.3,118.6,7,-0.09,306.5,1182.4,0.01,0.01,2510
